name,version,category,releaseDate,rootPackage
Guava,10.0.1,Utilities,1318197600000,com.google.common
Guava,11.0,Utilities,1324162800000,com.google.common
Guava,11.0-rc1,Utilities,1323817200000,com.google.common
Guava,11.0.1,Utilities,1326063600000,com.google.common
Guava,11.0.2,Utilities,1329865200000,com.google.common
Guava,12.0,Utilities,1335736800000,com.google.common
Guava,12.0-rc1,Utilities,1333058400000,com.google.common
Guava,12.0-rc2,Utilities,1334613600000,com.google.common
Guava,12.0.1,Utilities,1341871200000,com.google.common
Guava,13.0,Utilities,1343858400000,com.google.common
Guava,13.0-rc1,Utilities,1340661600000,com.google.common
Guava,13.0-rc2,Utilities,1342735200000,com.google.common
Guava,13.0.1,Utilities,1346104800000,com.google.common
Guava,14.0,Utilities,1361746800000,com.google.common
Guava,14.0-rc1,Utilities,1355439600000,com.google.common
Guava,14.0-rc2,Utilities,1358377200000,com.google.common
Guava,14.0-rc3,Utilities,1360710000000,com.google.common
Guava,14.0.1,Utilities,1363302000000,com.google.common
Guava,15.0,Utilities,1378418400000,com.google.common
Guava,15.0-rc1,Utilities,1377468000000,com.google.common
Guava,16.0,Utilities,1389913200000,com.google
Guava,16.0-rc1,Utilities,1387494000000,com.google
Guava,16.0.1,Utilities,1391382000000,com.google
Guava,17.0,Utilities,1398117600000,com.google
Guava,17.0-rc1,Utilities,1396908000000,com.google
Guava,17.0-rc2,Utilities,1397080800000,com.google
Guava,18.0,Utilities,1408917600000,com.google
Guava,18.0-rc1,Utilities,1407189600000,com.google
Guava,18.0-rc2,Utilities,1408312800000,com.google
Guava,19.0,Utilities,1449615600000,com.google
Guava,19.0-rc1,Utilities,1437602400000,com.google
Guava,19.0-rc2,Utilities,1442440800000,com.google
Guava,19.0-rc3,Utilities,1448924400000,com.google
Guava,20.0,Utilities,1477605600000,com.google
Guava,20.0-rc1,Utilities,1475704800000,com.google
Guava,21.0,Utilities,1484175600000,com.google
Guava,21.0-rc1,Utilities,1482102000000,com.google
Guava,21.0-rc2,Utilities,1483398000000,com.google
Guava,22.0,Utilities,1495404000000,com.google
Guava,22.0-android,Utilities,1495404000000,com.google
Guava,22.0-rc1,Utilities,1493676000000,com.google
Guava,22.0-rc1-android,Utilities,1493676000000,com.google
Guice,1.0,Utilities,1243288800000,com.google.inject
Guice,2.0,Utilities,1249077600000,com.google.inject
Guice,2.0-no-aop,Utilities,1295650800000,com.google.inject
Guice,3.0,Utilities,1301007600000,com.google.inject
Guice,3.0-rc2,Utilities,1294614000000,com.google.inject
Guice,3.0-rc3,Utilities,1299452400000,com.google.inject
Guice,4.0,Utilities,1430172000000,com.google.inject
Guice,4.0-beta,Utilities,1375308000000,com.google.inject
Guice,4.0-beta4,Utilities,1395270000000,com.google.inject
Guice,4.0-beta5,Utilities,1411509600000,com.google.inject
Guice,4.1.0,Utilities,1466114400000,com.google.inject
IOCipher,0.3,Utilities,1442527200000,info.guardianproject
Joda-Time,0.95,Utilities,1132786800000,org.joda.time
Joda-Time,1.0,Utilities,1132786800000,org.joda.time
Joda-Time,1.1,Utilities,1132786800000,org.joda.time
Joda-Time,1.2,Utilities,1136847600000,org.joda.time
Joda-Time,1.2.1,Utilities,1139785200000,org.joda.time
Joda-Time,1.3,Utilities,1156543200000,org.joda.time
Joda-Time,1.4,Utilities,1163631600000,org.joda.time
Joda-Time,1.5,Utilities,1193698800000,org.joda.time
Joda-Time,1.5.1,Utilities,1196895600000,org.joda.time
Joda-Time,1.5.2,Utilities,1201474800000,org.joda.time
Joda-Time,1.6,Utilities,1228086000000,org.joda.time
Joda-Time,1.6.1,Utilities,1281218400000,org.joda.time
Joda-Time,1.6.2,Utilities,1284415200000,org.joda.time
Joda-Time,2.0,Utilities,1312149600000,org.joda.time
Joda-Time,2.1,Utilities,1329865200000,org.joda.time
Joda-Time,2.2,Utilities,1362697200000,org.joda.time
Joda-Time,2.3,Utilities,1376604000000,org.joda.time
Joda-Time,2.4,Utilities,1406412000000,org.joda.time
Joda-Time,2.5,Utilities,1412287200000,org.joda.time
Joda-Time,2.6,Utilities,1417388400000,org.joda.time
Joda-Time,2.7,Utilities,1421017200000,org.joda.time
Joda-Time,2.8,Utilities,1432850400000,org.joda.time
Joda-Time,2.8.1,Utilities,1434319200000,org.joda.time
Joda-Time,2.8.2,Utilities,1439244000000,org.joda.time
Joda-Time,2.9,Utilities,1445637600000,org.joda.time
Joda-Time,2.9.1,Utilities,1447282800000,org.joda.time
Joda-Time,2.9.2,Utilities,1453935600000,org.joda.time
Joda-Time,2.9.3,Utilities,1459033200000,org.joda.time
Joda-Time,2.9.4,Utilities,1464300000000,org.joda.time
Joda-Time,2.9.5,Utilities,1478127600000,org.joda.time
Joda-Time,2.9.6,Utilities,1478732400000,org.joda.time
Joda-Time,2.9.7,Utilities,1482102000000,org.joda.time
Joda-Time,2.9.8,Utilities,1490137200000,org.joda.time
Joda-Time,2.9.9,Utilities,1490223600000,org.joda.time
Login with Amazon,2.0.1,Utilities,1440540000000,com.amazon.identity.auth
Login with Amazon,2.0.2,Utilities,1464645600000,com.amazon.identity.auth
MapBox,0.2.3,Utilities,1400104800000,com.mapbox.mapboxsdk
MapBox,0.3.0,Utilities,1403733600000,com.mapbox.mapboxsdk
MapBox,0.4.0,Utilities,1407794400000,com.mapbox.mapboxsdk
MapBox,0.5.0,Utilities,1416265200000,N/A
MapBox,0.5.1,Utilities,1419030000000,N/A
MapBox,0.6.0,Utilities,1421708400000,N/A
MapBox,0.7.0,Utilities,1423090800000,N/A
MapBox,0.7.1,Utilities,1424646000000,N/A
MapBox,0.7.2,Utilities,1426114800000,N/A
MapBox,0.7.3,Utilities,1428530400000,N/A
MapBox,0.7.4,Utilities,1433282400000,N/A
MapBox,2.0.0,Utilities,1443996000000,com.mapbox.mapboxsdk
MapBox,2.1.0,Utilities,1445378400000,com.mapbox.mapboxsdk
MapBox,2.2.0,Utilities,1446073200000,com.mapbox.mapboxsdk
MapBox,2.3.0,Utilities,1449183600000,com.mapbox.mapboxsdk
MapBox,3.0.0,Utilities,1450652400000,com.mapbox.mapboxsdk
MapBox,3.1.0,Utilities,1453244400000,com.mapbox.mapboxsdk
MapBox,3.2.0,Utilities,1453935600000,com.mapbox.mapboxsdk
MapBox,4.0.0,Utilities,1459288800000,com.mapbox.mapboxsdk
MapBox,4.0.0-beta.1,Utilities,1457996400000,com.mapbox.mapboxsdk
MapBox,4.0.0-beta.2,Utilities,1458601200000,com.mapbox.mapboxsdk
MapBox,4.0.0-rc.1,Utilities,1458860400000,com.mapbox.mapboxsdk
MapBox,4.0.1,Utilities,1463004000000,com.mapbox.mapboxsdk
MapBox,4.1.0,Utilities,1467151200000,com.mapbox.mapboxsdk
MapBox,4.1.0-beta.1,Utilities,1464213600000,com.mapbox.mapboxsdk
MapBox,4.1.0-beta.2,Utilities,1465336800000,com.mapbox.mapboxsdk
MapBox,4.1.0-beta.3,Utilities,1466373600000,com.mapbox.mapboxsdk
MapBox,4.1.1,Utilities,1468879200000,com.mapbox.mapboxsdk
MapBox,4.2.0,Utilities,1481670000000,com.mapbox.mapboxsdk
MapBox,4.2.0-beta.1,Utilities,1470434400000,com.mapbox.mapboxsdk
MapBox,4.2.0-beta.2,Utilities,1472076000000,com.mapbox.mapboxsdk
MapBox,4.2.0-beta.3,Utilities,1474408800000,com.mapbox.mapboxsdk
MapBox,4.2.0-beta.4,Utilities,1477346400000,com.mapbox.mapboxsdk
MapBox,4.2.0-beta.5,Utilities,1479164400000,com.mapbox.mapboxsdk
MapBox,4.2.1,Utilities,1482361200000,com.mapbox.mapboxsdk
MapBox,4.2.2,Utilities,1485385200000,com.mapbox.mapboxsdk
MapBox,5.0.0,Utilities,1489705200000,com.mapbox.mapboxsdk
MapBox,5.0.0-beta.1,Utilities,1487026800000,com.mapbox.mapboxsdk
MapBox,5.0.0-beta.2,Utilities,1488322800000,com.mapbox.mapboxsdk
MapBox,5.0.0-beta.3,Utilities,1489186800000,com.mapbox.mapboxsdk
MapBox,5.0.1,Utilities,1490137200000,com.mapbox.mapboxsdk
MapBox,5.0.2,Utilities,1491256800000,com.mapbox.mapboxsdk
MapBox,5.1.0-beta.1,Utilities,1493676000000,com.mapbox.mapboxsdk
MapBox,5.1.0-beta.2,Utilities,1494540000000,com.mapbox.mapboxsdk
MapBox,5.1.0-beta.3,Utilities,1495749600000,com.mapbox.mapboxsdk
MessagePack,0.6.0,Utilities,1317592800000,org.msgpack
MessagePack,0.6.1,Utilities,1317852000000,org.msgpack
MessagePack,0.6.10,Utilities,1393369200000,org.msgpack
MessagePack,0.6.11,Utilities,1397944800000,org.msgpack
MessagePack,0.6.12,Utilities,1431813600000,org.msgpack
MessagePack,0.6.2,Utilities,1319407200000,org.msgpack
MessagePack,0.6.3,Utilities,1320706800000,org.msgpack
MessagePack,0.6.4,Utilities,1325631600000,org.msgpack
MessagePack,0.6.5,Utilities,1326322800000,org.msgpack
MessagePack,0.6.6,Utilities,1336514400000,org.msgpack
MessagePack,0.6.7,Utilities,1355007600000,org.msgpack
MessagePack,0.6.8,Utilities,1376949600000,org.msgpack
MessagePack,0.6.9,Utilities,1387321200000,org.msgpack
NetCipher,1.2,Utilities,1440626400000,info.guardianproject.netcipher
NetCipher,1.2.1,Utilities,1456441200000,info.guardianproject.netcipher
NetCipher,2.0.0-alpha1,Utilities,1470088800000,info.guardianproject.netcipher
NetCipher-chboye,2.0.0-alpha1,Utilities,1470088800000,info.guardianproject.netcipher.client
NetCipher-httpclient,2.0.0-alpha1,Utilities,1470088800000,info.guardianproject.netcipher.client
NetCipher-okhttp3,2.0.0-alpha1,Utilities,1470088800000,info.guardianproject.netcipher.client
NetCipher-volley,2.0.0-alpha1,Utilities,1470088800000,info.guardianproject.netcipher.client
ORMLite-JDBC,3.2,Utilities,1284415200000,com.j256.ormlite
ORMLite-JDBC,3.3,Utilities,1285106400000,com.j256.ormlite
ORMLite-JDBC,3.4,Utilities,1285279200000,com.j256.ormlite
ORMLite-JDBC,3.5,Utilities,1285624800000,com.j256.ormlite
ORMLite-JDBC,4.0,Utilities,1286056800000,com.j256.ormlite
ORMLite-JDBC,4.1,Utilities,1286488800000,com.j256.ormlite
ORMLite-JDBC,4.10,Utilities,1296687600000,com.j256.ormlite
ORMLite-JDBC,4.11,Utilities,1297638000000,com.j256.ormlite
ORMLite-JDBC,4.12,Utilities,1297897200000,com.j256.ormlite
ORMLite-JDBC,4.13,Utilities,1298674800000,com.j256.ormlite
ORMLite-JDBC,4.14,Utilities,1298934000000,com.j256.ormlite
ORMLite-JDBC,4.15,Utilities,1299452400000,com.j256.ormlite
ORMLite-JDBC,4.16,Utilities,1300834800000,com.j256.ormlite
ORMLite-JDBC,4.17,Utilities,1301180400000,com.j256.ormlite
ORMLite-JDBC,4.18,Utilities,1301436000000,com.j256.ormlite
ORMLite-JDBC,4.19,Utilities,1302472800000,com.j256.ormlite
ORMLite-JDBC,4.2,Utilities,1286920800000,com.j256.ormlite
ORMLite-JDBC,4.20,Utilities,1304114400000,com.j256.ormlite
ORMLite-JDBC,4.21,Utilities,1304632800000,com.j256.ormlite
ORMLite-JDBC,4.22,Utilities,1305756000000,com.j256.ormlite
ORMLite-JDBC,4.23,Utilities,1307052000000,com.j256.ormlite
ORMLite-JDBC,4.24,Utilities,1310940000000,com.j256.ormlite
ORMLite-JDBC,4.25,Utilities,1314050400000,com.j256.ormlite
ORMLite-JDBC,4.26,Utilities,1316988000000,com.j256.ormlite
ORMLite-JDBC,4.27,Utilities,1318284000000,com.j256.ormlite
ORMLite-JDBC,4.28,Utilities,1319407200000,com.j256.ormlite
ORMLite-JDBC,4.29,Utilities,1319580000000,com.j256.ormlite
ORMLite-JDBC,4.3,Utilities,1289257200000,com.j256.ormlite
ORMLite-JDBC,4.30,Utilities,1320966000000,com.j256.ormlite
ORMLite-JDBC,4.31,Utilities,1323298800000,com.j256.ormlite
ORMLite-JDBC,4.32,Utilities,1326322800000,com.j256.ormlite
ORMLite-JDBC,4.33,Utilities,1326409200000,com.j256.ormlite
ORMLite-JDBC,4.34,Utilities,1329865200000,com.j256.ormlite
ORMLite-JDBC,4.35,Utilities,1329951600000,com.j256.ormlite
ORMLite-JDBC,4.36,Utilities,1332198000000,com.j256.ormlite
ORMLite-JDBC,4.37,Utilities,1332284400000,com.j256.ormlite
ORMLite-JDBC,4.38,Utilities,1332457200000,com.j256.ormlite
ORMLite-JDBC,4.39,Utilities,1334268000000,com.j256.ormlite
ORMLite-JDBC,4.4,Utilities,1289516400000,com.j256.ormlite
ORMLite-JDBC,4.40,Utilities,1334613600000,com.j256.ormlite
ORMLite-JDBC,4.41,Utilities,1338933600000,com.j256.ormlite
ORMLite-JDBC,4.42,Utilities,1348696800000,com.j256.ormlite
ORMLite-JDBC,4.43,Utilities,1360105200000,com.j256.ormlite
ORMLite-JDBC,4.44,Utilities,1363129200000,com.j256.ormlite
ORMLite-JDBC,4.45,Utilities,1363561200000,com.j256.ormlite
ORMLite-JDBC,4.46,Utilities,1375048800000,com.j256.ormlite
ORMLite-JDBC,4.47,Utilities,1378591200000,com.j256.ormlite
ORMLite-JDBC,4.48,Utilities,1387148400000,com.j256.ormlite
ORMLite-JDBC,4.5,Utilities,1289948400000,com.j256.ormlite
ORMLite-JDBC,4.6,Utilities,1292367600000,com.j256.ormlite
ORMLite-JDBC,4.7,Utilities,1295910000000,com.j256.ormlite
ORMLite-JDBC,4.8,Utilities,1295910000000,com.j256.ormlite
ORMLite-JDBC,4.9,Utilities,1295996400000,com.j256.ormlite
ORMLite-JDBC,5.0,Utilities,1469656800000,com.j256.ormlite
OkHttp,1.0.0,Utilities,1367791200000,com.squareup.okhttp
OkHttp,1.0.1,Utilities,1367791200000,com.squareup.okhttp
OkHttp,1.0.2,Utilities,1368309600000,com.squareup.okhttp
OkHttp,1.1.0,Utilities,1371333600000,com.squareup.okhttp
OkHttp,1.1.1,Utilities,1372024800000,com.squareup.okhttp
OkHttp,1.2.0,Utilities,1376258400000,com.squareup.okhttp
OkHttp,1.2.1,Utilities,1377295200000,com.squareup.okhttp
OkHttp,1.3.0,Utilities,1389481200000,com.squareup.okhttp
OkHttp,1.5.0,Utilities,1394233200000,com.squareup.okhttp
OkHttp,1.5.1,Utilities,1394578800000,com.squareup.okhttp
OkHttp,1.5.2,Utilities,1395097200000,com.squareup.okhttp
OkHttp,1.5.3,Utilities,1396047600000,com.squareup.okhttp
OkHttp,1.5.4,Utilities,1397512800000,com.squareup.okhttp
OkHttp,1.6.0,Utilities,1400882400000,com.squareup.okhttp
OkHttp,2.0.0,Utilities,1403301600000,com.squareup.okhttp
OkHttp,2.0.0-RC1,Utilities,1400882400000,com.squareup.okhttp
OkHttp,2.0.0-RC2,Utilities,1402437600000,com.squareup.okhttp
OkHttp,2.1.0,Utilities,1415746800000,com.squareup.okhttp
OkHttp,2.1.0-RC1,Utilities,1415142000000,com.squareup.okhttp
OkHttp,2.2.0,Utilities,1419980400000,com.squareup.okhttp
OkHttp,2.3.0,Utilities,1426546800000,com.squareup.okhttp
OkHttp,2.4.0,Utilities,1432332000000,com.squareup.okhttp
OkHttp,2.4.0-RC1,Utilities,1431727200000,com.squareup.okhttp
OkHttp,2.5.0,Utilities,1440540000000,com.squareup.okhttp
OkHttp,2.6.0,Utilities,1448146800000,com.squareup.okhttp
OkHttp,2.7.0,Utilities,1450047600000,com.squareup.okhttp
OkHttp,2.7.1,Utilities,1451602800000,com.squareup.okhttp
OkHttp,2.7.2,Utilities,1452207600000,com.squareup.okhttp
OkHttp,2.7.3,Utilities,1454799600000,com.squareup.okhttp
OkHttp,2.7.4,Utilities,1454886000000,com.squareup.okhttp
OkHttp,2.7.5,Utilities,1456441200000,com.squareup.okhttp
OkHttp,3.0.0,Utilities,1452639600000,okhttp3
OkHttp,3.0.0-RC1,Utilities,1451689200000,okhttp3
OkHttp,3.0.1,Utilities,1452812400000,okhttp3
OkHttp,3.1.0,Utilities,1454713200000,okhttp3
OkHttp,3.1.1,Utilities,1454886000000,okhttp3
OkHttp,3.1.2,Utilities,1455058800000,okhttp3
OkHttp,3.2.0,Utilities,1456441200000,okhttp3
OkHttp,3.3.0,Utilities,1464127200000,okhttp3
OkHttp,3.3.1,Utilities,1464386400000,okhttp3
OkHttp,3.4.0,Utilities,1468015200000,okhttp3
OkHttp,3.4.0-RC1,Utilities,1467496800000,okhttp3
OkHttp,3.4.1,Utilities,1468101600000,okhttp3
OkHttp,3.4.2,Utilities,1478214000000,okhttp3
OkHttp,3.5.0,Utilities,1480546800000,okhttp3
OkHttp,3.6.0,Utilities,1485644400000,okhttp3
OkHttp,3.7.0,Utilities,1492293600000,okhttp3
OkHttp,3.8.0,Utilities,1494626400000,okhttp3
OrmLite,3.2,Utilities,1284415200000,com.j256.ormlite
OrmLite,3.3,Utilities,1285106400000,com.j256.ormlite
OrmLite,3.4,Utilities,1285279200000,com.j256.ormlite
OrmLite,3.5,Utilities,1285624800000,com.j256.ormlite
OrmLite,4.0,Utilities,1286056800000,com.j256.ormlite
OrmLite,4.1,Utilities,1286488800000,com.j256.ormlite
OrmLite,4.10,Utilities,1296687600000,com.j256.ormlite
OrmLite,4.11,Utilities,1297638000000,com.j256.ormlite
OrmLite,4.12,Utilities,1297897200000,com.j256.ormlite
OrmLite,4.13,Utilities,1298674800000,com.j256.ormlite
OrmLite,4.14,Utilities,1298934000000,com.j256.ormlite
OrmLite,4.15,Utilities,1299452400000,com.j256.ormlite
OrmLite,4.16,Utilities,1300834800000,com.j256.ormlite
OrmLite,4.17,Utilities,1301180400000,com.j256.ormlite
OrmLite,4.18,Utilities,1301436000000,com.j256.ormlite
OrmLite,4.19,Utilities,1302472800000,com.j256.ormlite
OrmLite,4.2,Utilities,1286920800000,com.j256.ormlite
OrmLite,4.20,Utilities,1304114400000,com.j256.ormlite
OrmLite,4.21,Utilities,1304632800000,com.j256.ormlite
OrmLite,4.22,Utilities,1305756000000,com.j256.ormlite
OrmLite,4.23,Utilities,1307052000000,com.j256.ormlite
OrmLite,4.24,Utilities,1310940000000,com.j256.ormlite
OrmLite,4.25,Utilities,1314050400000,com.j256.ormlite
OrmLite,4.26,Utilities,1316988000000,com.j256.ormlite
OrmLite,4.27,Utilities,1318284000000,com.j256.ormlite
OrmLite,4.28,Utilities,1319407200000,com.j256.ormlite
OrmLite,4.29,Utilities,1319580000000,com.j256.ormlite
OrmLite,4.3,Utilities,1289257200000,com.j256.ormlite
OrmLite,4.30,Utilities,1320966000000,com.j256.ormlite
OrmLite,4.31,Utilities,1323298800000,com.j256.ormlite
OrmLite,4.32,Utilities,1326322800000,com.j256.ormlite
OrmLite,4.33,Utilities,1326409200000,com.j256.ormlite
OrmLite,4.34,Utilities,1329865200000,com.j256.ormlite
OrmLite,4.35,Utilities,1329951600000,com.j256.ormlite
OrmLite,4.36,Utilities,1332198000000,com.j256.ormlite
OrmLite,4.37,Utilities,1332284400000,com.j256.ormlite
OrmLite,4.38,Utilities,1332457200000,com.j256.ormlite
OrmLite,4.39,Utilities,1334268000000,com.j256.ormlite
OrmLite,4.4,Utilities,1289516400000,com.j256.ormlite
OrmLite,4.40,Utilities,1334613600000,com.j256.ormlite
OrmLite,4.41,Utilities,1338933600000,com.j256.ormlite
OrmLite,4.42,Utilities,1348696800000,com.j256.ormlite
OrmLite,4.43,Utilities,1360105200000,com.j256.ormlite
OrmLite,4.44,Utilities,1363129200000,com.j256.ormlite
OrmLite,4.45,Utilities,1363561200000,com.j256.ormlite
OrmLite,4.46,Utilities,1375048800000,com.j256.ormlite
OrmLite,4.47,Utilities,1378591200000,com.j256.ormlite
OrmLite,4.48,Utilities,1387148400000,com.j256.ormlite
OrmLite,4.5,Utilities,1289948400000,com.j256.ormlite
OrmLite,4.6,Utilities,1292367600000,com.j256.ormlite
OrmLite,4.7,Utilities,1295910000000,com.j256.ormlite
OrmLite,4.8,Utilities,1295910000000,com.j256.ormlite
OrmLite,4.9,Utilities,1295996400000,com.j256.ormlite
OrmLite,5.0,Utilities,1469656800000,com.j256.ormlite
PNGJ,2.0.1,Utilities,1376085600000,ar.com.hjg.pngj
PNGJ,2.1.0,Utilities,1399413600000,ar.com.hjg.pngj
Panic,0.0,Utilities,1444946400000,info.guardianproject.panic
Panic,0.1,Utilities,1447628400000,info.guardianproject.panic
Panic,0.2,Utilities,1449788400000,info.guardianproject.panic
Panic,0.3,Utilities,1450825200000,info.guardianproject.panic
Panic,0.4,Utilities,1451948400000,info.guardianproject.panic
Panic,0.5,Utilities,1452121200000,info.guardianproject.panic
Paypal,2.10.0,Utilities,1441922400000,com.paypal.android.sdk
Paypal,2.10.1,Utilities,1443736800000,com.paypal.android.sdk
Paypal,2.11.0,Utilities,1444946400000,com.paypal.android.sdk
Paypal,2.11.1,Utilities,1445378400000,com.paypal.android.sdk
Paypal,2.11.2,Utilities,1446073200000,com.paypal.android.sdk
Paypal,2.12.0,Utilities,1447887600000,com.paypal.android.sdk
Paypal,2.12.1,Utilities,1448060400000,com.paypal.android.sdk
Paypal,2.12.2,Utilities,1449529200000,com.paypal.android.sdk
Paypal,2.12.3,Utilities,1449702000000,com.paypal.android.sdk
Paypal,2.12.4,Utilities,1449788400000,com.paypal.android.sdk
Paypal,2.12.5,Utilities,1452466800000,com.paypal.android.sdk
Paypal,2.13.0,Utilities,1453330800000,com.paypal.android.sdk
Paypal,2.13.1,Utilities,1453762800000,com.paypal.android.sdk
Paypal,2.13.2,Utilities,1456095600000,com.paypal.android.sdk
Paypal,2.13.3,Utilities,1456182000000,com.paypal.android.sdk
Paypal,2.14.0,Utilities,1458601200000,com.paypal.android.sdk
Paypal,2.14.1,Utilities,1459807200000,com.paypal.android.sdk
Paypal,2.14.2,Utilities,1461708000000,com.paypal.android.sdk
Paypal,2.14.3,Utilities,1466460000000,com.paypal.android.sdk
Paypal,2.14.4,Utilities,1467756000000,com.paypal.android.sdk
Paypal,2.14.5,Utilities,1473199200000,com.paypal.android.sdk
Paypal,2.14.6,Utilities,1474495200000,com.paypal.android.sdk
Paypal,2.15.0,Utilities,1475532000000,com.paypal.android.sdk
Paypal,2.15.1,Utilities,1478473200000,com.paypal.android.sdk
Paypal,2.15.2,Utilities,1485817200000,com.paypal.android.sdk
Paypal,2.15.3,Utilities,1486681200000,com.paypal.android.sdk
Paypal,2.5.3,Utilities,1411336800000,com.paypal.android.sdk
Paypal,2.5.4,Utilities,1411596000000,com.paypal.android.sdk
Paypal,2.5.5,Utilities,1412114400000,com.paypal.android.sdk
Paypal,2.5.6,Utilities,1412719200000,com.paypal.android.sdk
Paypal,2.6.0,Utilities,1413928800000,com.paypal.android.sdk
Paypal,2.6.1,Utilities,1414537200000,com.paypal.android.sdk
Paypal,2.7.0,Utilities,1415919600000,com.paypal.android.sdk
Paypal,2.7.1,Utilities,1416438000000,com.paypal.android.sdk
Paypal,2.7.3,Utilities,1417474800000,com.paypal.android.sdk
Paypal,2.8.0,Utilities,1417734000000,com.paypal.android.sdk
Paypal,2.8.1,Utilities,1418079600000,com.paypal.android.sdk
Paypal,2.8.2,Utilities,1418338800000,com.paypal.android.sdk
Paypal,2.8.3,Utilities,1418857200000,com.paypal.android.sdk
Paypal,2.8.4,Utilities,1419807600000,com.paypal.android.sdk
Paypal,2.8.5,Utilities,1422918000000,com.paypal.android.sdk
Paypal,2.8.6,Utilities,1423782000000,com.paypal.android.sdk
Paypal,2.8.7,Utilities,1424991600000,com.paypal.android.sdk
Paypal,2.8.8,Utilities,1425942000000,com.paypal.android.sdk
Paypal,2.9.0,Utilities,1427065200000,com.paypal.android.sdk
Paypal,2.9.1,Utilities,1427839200000,com.paypal.android.sdk
Paypal,2.9.10,Utilities,1436392800000,com.paypal.android.sdk
Paypal,2.9.11,Utilities,1439416800000,com.paypal.android.sdk
Paypal,2.9.3,Utilities,1430172000000,com.paypal.android.sdk
Paypal,2.9.4,Utilities,1430776800000,com.paypal.android.sdk
Paypal,2.9.5,Utilities,1431381600000,com.paypal.android.sdk
Paypal,2.9.6,Utilities,1433800800000,com.paypal.android.sdk
Paypal,2.9.7,Utilities,1434664800000,com.paypal.android.sdk
Paypal,2.9.8,Utilities,1435788000000,com.paypal.android.sdk
Paypal,2.9.9,Utilities,1436306400000,com.paypal.android.sdk
PrettyTime,1.0.8-Final,Utilities,1332712800000,org.ocpsoft.pretty.time
PrettyTime,2.0.0-Final,Utilities,1354834800000,org.ocpsoft.prettytime
PrettyTime,2.1.0,Utilities,1355785200000,org.ocpsoft.prettytime
PrettyTime,2.1.1-Final,Utilities,1355871600000,org.ocpsoft.prettytime
PrettyTime,2.1.2-Final,Utilities,1356649200000,org.ocpsoft.prettytime
PrettyTime,2.1.3-Final,Utilities,1359586800000,org.ocpsoft.prettytime
PrettyTime,3.0.0-Final,Utilities,1369605600000,org.ocpsoft.prettytime
PrettyTime,3.0.1-Final,Utilities,1369778400000,org.ocpsoft.prettytime
PrettyTime,3.0.2-Final,Utilities,1369951200000,org.ocpsoft.prettytime
PrettyTime,3.0.3-Final,Utilities,1379282400000,org.ocpsoft.prettytime
PrettyTime,3.1.0-Final,Utilities,1379282400000,org.ocpsoft.prettytime
PrettyTime,3.2.0-Final,Utilities,1384038000000,org.ocpsoft.prettytime
PrettyTime,3.2.1-Final,Utilities,1384124400000,org.ocpsoft.prettytime
PrettyTime,3.2.3-Final,Utilities,1386630000000,org.ocpsoft.prettytime
PrettyTime,3.2.4-Final,Utilities,1389308400000,org.ocpsoft.prettytime
PrettyTime,3.2.5-Final,Utilities,1398895200000,org.ocpsoft.prettytime
PrettyTime,3.2.7-Final,Utilities,1419375600000,org.ocpsoft.prettytime
PrettyTime,4.0.0-Final,Utilities,1429135200000,org.ocpsoft.prettytime
PrettyTime,4.0.1-Final,Utilities,1449010800000,org.ocpsoft.prettytime
PubNub,3.4,Utilities,1366149600000,com.pubnub.api
PubNub,3.5.2,Utilities,1372716000000,com.pubnub.api
PubNub,3.5.3,Utilities,1373407200000,com.pubnub.api
PubNub,3.5.4,Utilities,1373493600000,com.pubnub.api
PubNub,3.5.5,Utilities,1381356000000,com.pubnub.api
PubNub,3.5.6,Utilities,1383692400000,com.pubnub.api
PubNub,3.6.0,Utilities,1394665200000,com.pubnub.api
PubNub,3.6.1,Utilities,1403647200000,com.pubnub.api
PubNub,3.6.2,Utilities,1404770400000,com.pubnub.api
PubNub,3.6.3,Utilities,1406066400000,com.pubnub.api
PubNub,3.7.0,Utilities,1413928800000,com.pubnub.api
PubNub,3.7.1,Utilities,1418166000000,com.pubnub.api
PubNub,3.7.10,Utilities,1462485600000,com.pubnub.api
PubNub,3.7.11,Utilities,1483743600000,com.pubnub.api
PubNub,3.7.2,Utilities,1420671600000,com.pubnub.api
PubNub,3.7.3,Utilities,1431986400000,com.pubnub.api
PubNub,3.7.4,Utilities,1434924000000,com.pubnub.api
PubNub,3.7.5,Utilities,1439762400000,com.pubnub.api
PubNub,3.7.6,Utilities,1455404400000,com.pubnub.api
PubNub,3.7.7,Utilities,1458082800000,com.pubnub.api
PubNub,3.7.8,Utilities,1459116000000,com.pubnub.api
PubNub,3.7.9,Utilities,1462226400000,com.pubnub.api
PubNub,4.0.0,Utilities,1464904800000,com.pubnub.api
PubNub,4.0.0-beta1,Utilities,1462140000000,com.pubnub.api
PubNub,4.0.0-beta2,Utilities,1463090400000,com.pubnub.api
PubNub,4.0.0-beta3,Utilities,1463695200000,com.pubnub.api
PubNub,4.0.0-beta4,Utilities,1464300000000,com.pubnub.api
PubNub,4.0.1,Utilities,1465164000000,com.pubnub.api
PubNub,4.0.10,Utilities,1473285600000,com.pubnub.api
PubNub,4.0.11,Utilities,1473372000000,com.pubnub.api
PubNub,4.0.12,Utilities,1473717600000,com.pubnub.api
